floor,price,size,exterior,rooms,bathrooms,latitude,longitude,distance,newDevelopment,hasLift,priceByArea,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_good,status_newdevelopment,status_renew,codbar_1,codbar_2,codbar_3,codbar_4,codbar_5,coddistrit_1,coddistrit_2,coddistrit_3
2.0,245000,60.0,1,2,1,40.407799,-3.7129862,3589,0,0,4083,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,245000,60.0,1,2,1,40.408499,-3.7127862,3510,0,0,4083,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,284000,107.0,1,2,2,40.3745831,-3.6072004,11342,0,1,2654,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0
1.0,129000,25.0,0,1,1,40.4107958,-3.7092405,3247,0,0,5160,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
4.0,96000,63.0,1,3,1,40.3833224,-3.6193137,9932,0,0,1524,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
2.0,310000,89.0,1,3,1,40.4319848,-3.6469861,5406,0,1,3483,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
3.0,265000,56.0,1,1,1,40.46872,-3.58971,10666,0,1,4732,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,420000,68.0,1,1,1,40.4169505,-3.7127488,2573,0,1,6176,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,370000,72.0,1,1,1,40.435979,-3.6749411,3000,1,1,5139,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,175000,62.0,1,2,1,40.3927921,-3.7649803,7015,0,1,2823,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-3.0,-1.0
4.0,650000,123.0,0,4,2,40.4357977,-3.712848,525,0,1,5285,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2.0,298500,106.0,1,3,2,40.3999353,-3.6036249,10046,0,1,2816,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
5.0,530000,96.0,1,2,2,40.4171437,-3.7063561,2560,0,1,5521,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
7.0,275000,60.0,0,0,1,40.4142114,-3.7056534,2890,0,1,4583,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,590000,77.0,0,1,2,40.4217391,-3.6849985,2932,0,1,7662,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,780000,267.6,0,6,2,40.468395,-3.5925871,10423,0,0,2915,0,0,1,1,1,0,0,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
4.0,1650000,203.0,1,0,2,40.4266481,-3.6881688,2370,0,1,8128,0,0,1,1,0,0,0,1,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,275000,61.0,1,3,1,40.4533949,-3.7080745,1498,0,0,4508,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
6.0,456490,87.0,0,4,2,40.4068381,-3.6734503,4813,0,1,5247,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,241000,91.0,1,3,2,40.4076126,-3.746486,4744,0,1,2648,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
0.0,160000,55.0,1,1,1,40.4469229,-3.6114706,8373,0,1,2909,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,-2.0,1.0,-2.0,-1.0
1.0,178000,70.0,1,3,1,40.4245304,-3.6501192,5351,0,1,2543,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,184000,77.0,1,2,1,40.409971,-3.7422915,4314,0,0,2390,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2.0,445000,155.0,1,4,3,40.4600523,-3.7855459,6769,0,0,2871,0,0,1,1,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
0.0,1050500,117.0,1,1,2,40.4389908,-3.688354,1835,0,1,8979,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,192000,39.0,1,1,1,40.4083357,-3.7074226,3527,0,1,4923,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
1.0,174000,75.0,1,3,1,40.407549,-3.7393577,4381,0,1,2320,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
2.0,533970,126.0,1,3,2,40.4220744,-3.7182246,2111,0,1,4238,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
6.0,199000,60.0,1,2,1,40.4775792,-3.7054965,4195,0,1,3317,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0
1.0,135000,70.0,1,3,1,40.3969661,-3.6655405,6087,0,0,1929,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,590000,135.0,1,1,2,40.455751,-3.6209547,7735,0,1,4370,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
1.0,156000,32.0,1,1,1,40.3948704,-3.695596,5163,0,0,4875,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
3.0,97500,60.0,1,3,1,40.4044003,-3.6178199,8749,0,0,1625,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
2.0,170000,58.0,1,3,1,40.3983933,-3.6369211,7724,0,1,2931,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-3.0,-1.0,-1.0,0.0,-2.0,-2.0
5.0,200000,168.0,0,4,2,40.3715106,-3.7044,7630,0,1,1190,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0
3.0,187500,104.0,0,3,2,40.3724856,-3.6918619,7662,0,0,1803,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
6.0,696700,95.0,0,2,2,40.4419144,-3.7149248,467,0,1,7334,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
4.0,450000,90.0,1,1,1,40.4751209,-3.7396605,4641,0,1,5000,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
2.0,177000,50.0,1,2,1,40.4126632,-3.7325583,3589,0,0,3540,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
4.0,650000,122.0,0,4,2,40.4357977,-3.709148,472,0,1,5328,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
5.0,360000,74.0,0,2,1,40.4290025,-3.7045578,1306,0,1,4865,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,220000,139.0,0,4,2,40.3849572,-3.7013686,6163,0,1,1583,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
3.0,2787000,277.0,1,5,5,40.4345789,-3.6853343,2172,1,1,10061,0,1,1,1,0,0,1,0,0,0,1,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,275000,87.0,0,2,2,40.4667867,-3.699812,3100,0,0,3161,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
4.0,131000,62.0,0,3,1,40.3824915,-3.7062876,6402,0,0,2113,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0
3.0,99900,69.0,0,3,1,40.3807695,-3.6761532,7182,0,0,1448,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,152000,51.0,0,1,1,40.4969858,-3.68704,6627,0,0,2980,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
2.0,118000,69.0,1,2,2,40.3488958,-3.707305,10132,0,0,1710,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0
0.0,1980000,675.0,0,6,5,40.4774204,-3.745371,5125,0,0,2933,0,0,1,1,1,0,0,0,0,0,0,1,0.0,1.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
2.0,600000,130.0,1,3,2,40.4381253,-3.7116726,251,0,1,4615,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2.0,1425000,194.0,1,5,3,40.4303942,-3.6798513,2766,0,1,7345,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,1180000,230.0,0,4,3,40.4366298,-3.6885965,1849,0,1,5130,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,249000,84.0,1,3,2,40.4710542,-3.7226205,3614,0,1,2964,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,152000,53.0,0,2,1,40.393666,-3.6974726,5259,0,1,2868,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
3.0,675000,130.0,1,2,2,40.4262232,-3.7175521,1659,0,1,5192,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,110000,39.0,0,2,1,40.4578344,-3.7091133,1984,0,0,2821,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,120000,50.0,1,2,1,40.4064823,-3.7411948,4567,0,0,2400,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
4.0,640000,134.0,1,3,2,40.4413313,-3.6767498,2817,0,1,4776,0,0,1,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
5.0,129900,59.0,0,2,1,40.4218961,-3.6538255,5162,0,0,2202,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,690000,153.0,1,2,2,40.4215232,-3.6983858,2277,0,1,4510,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
1.0,275000,80.0,1,3,1,40.3997838,-3.7249816,4647,0,1,3438,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.0
3.0,3595000,307.0,1,4,5,40.4250742,-3.6874416,2529,0,1,11710,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,107500,67.0,0,3,1,40.3878644,-3.6515692,7620,0,0,1604,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
9.0,132500,90.0,1,3,2,40.3797154,-3.6784173,7216,0,1,1472,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,145000,63.0,1,2,1,40.4036203,-3.6465011,6727,0,0,2302,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0
3.0,145000,67.0,0,3,1,40.4219869,-3.6558575,5000,0,0,2164,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,490000,118.0,0,2,2,40.4183712,-3.7103105,2405,0,1,4153,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
1.0,155000,75.0,1,2,1,40.3948823,-3.6594924,6591,0,0,2067,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,129500,76.0,1,2,1,40.4041488,-3.7391972,4690,0,0,1704,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-3.0,-1.0
3.0,195000,79.0,1,2,2,40.3537771,-3.6874408,9775,0,1,2468,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0
2.0,260000,125.0,1,2,1,40.4680213,-3.6930096,3431,0,0,2080,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
3.0,145000,68.0,1,3,1,40.4645782,-3.7151106,2766,0,0,2132,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
4.0,150000,112.0,0,3,2,40.4016103,-3.6562135,6240,0,1,1339,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,115000,62.0,0,3,1,40.3972111,-3.7312607,5086,0,0,1855,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.0
0.0,194000,130.0,1,2,1,40.3571785,-3.684065,9467,0,1,1492,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0
1.0,89900,48.0,1,2,1,40.3861674,-3.6672362,6995,0,0,1873,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
6.0,245000,107.0,1,2,1,40.3520946,-3.6869304,9967,0,1,2290,0,0,1,1,0,0,0,1,0,1,0,0,0.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0
4.0,369000,120.0,1,4,2,40.4768506,-3.6416269,7088,0,1,3075,0,0,1,1,0,0,1,0,0,0,0,1,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
4.0,295000,60.0,1,0,1,40.421485,-3.6988513,2264,0,1,4917,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,120000,67.0,0,2,1,40.4031979,-3.7472746,5167,0,0,1791,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
4.0,162100,103.0,1,3,2,40.3870598,-3.647934,7890,0,1,1574,0,0,1,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,139000,51.0,1,1,1,40.467194,-3.7035106,3073,0,1,2725,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
3.0,189680,108.0,1,3,2,40.3840598,-3.644734,8319,0,1,1756,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
3.0,285000,124.0,1,4,2,40.3734008,-3.7339995,7678,0,1,2298,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.0
3.0,125000,72.0,1,2,1,40.3993132,-3.7685796,6712,0,0,1736,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
3.0,115000,55.0,0,2,1,40.3939962,-3.6633101,6464,0,0,2091,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
3.0,117500,100.0,1,3,2,40.374031,-3.6587603,8521,0,0,1175,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
5.0,1400000,202.0,1,3,2,40.4185066,-3.7006452,2517,0,1,6931,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
4.0,850000,165.0,1,5,2,40.4256487,-3.7007371,1777,0,1,5152,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
9.0,129500,88.0,1,3,1,40.3733627,-3.660109,8528,0,1,1472,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
7.0,800000,107.0,1,2,2,40.4336822,-3.704749,831,0,1,7477,0,0,1,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
3.0,174500,87.0,1,3,1,40.3879987,-3.7148134,5796,0,0,2006,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-3.0,-1.0,-1.0,0.0,-3.0,-1.0
2.0,550000,115.0,1,3,2,40.4348034,-3.7246689,1369,0,1,4783,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
3.0,129000,95.0,1,4,2,40.37492,-3.659,8426,0,0,1358,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,110000,70.0,1,3,2,40.377728,-3.6706282,7684,0,0,1571,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
-1.0,152000,80.0,0,3,1,40.4326151,-3.6533937,4860,0,1,1900,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,100000,34.0,0,1,1,40.4676226,-3.7013468,3157,0,0,2941,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
4.0,173000,62.0,1,2,2,40.4455305,-3.5756824,11382,0,1,2790,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
3.0,155900,63.0,0,3,1,40.4066557,-3.6477741,6441,0,1,2475,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0
7.0,900000,135.0,1,3,2,40.4039548,-3.7058764,4023,0,1,6667,0,0,1,1,0,0,0,1,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
3.0,158000,70.0,1,3,1,40.4048102,-3.6627634,5594,0,1,2257,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,205000,90.0,1,2,2,40.41001,-3.61021,9080,0,0,2278,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
4.0,245000,164.0,0,2,2,40.4674517,-3.6870324,3618,0,0,1494,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,118000,71.0,1,2,1,40.3950108,-3.6568185,6729,0,0,1662,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
3.0,235000,44.0,1,0,1,40.4524075,-3.6817079,2763,0,1,5341,0,0,1,1,0,0,0,0,1,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,250000,44.0,0,2,1,40.4303833,-3.7052678,1141,0,1,5682,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
0.0,180000,95.0,1,0,2,40.3743555,-3.7685989,8825,0,1,1895,0,0,1,1,0,1,0,0,0,1,0,0,0.0,0.0,-1.0,0.0,-2.0,0.0,-3.0,-1.0
5.0,1060000,201.0,1,5,3,40.4332591,-3.6955223,1436,0,1,5274,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2.0,209000,81.0,1,3,1,40.402674,-3.6590219,5987,0,1,2580,0,0,1,1,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
4.0,107500,75.0,1,3,1,40.3800136,-3.6651015,7677,0,0,1433,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,450000,103.0,0,2,1,40.4292431,-3.6766315,3066,0,1,4369,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,451000,83.0,1,3,2,40.4717339,-3.6436516,6630,1,1,5434,0,0,1,1,0,0,1,0,0,0,1,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
10.0,1195000,205.0,1,4,3,40.4592702,-3.6885518,2807,0,1,5829,0,0,1,1,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
0.0,320000,79.0,1,2,2,40.4254162,-3.7062799,1651,0,1,4051,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,995000,251.0,1,5,4,40.4150988,-3.7031465,2828,0,1,3964,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,2390000,466.0,0,5,5,40.4507558,-3.6345709,6493,0,0,5129,0,0,1,1,1,0,0,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
3.0,1650000,162.0,1,2,2,40.4236076,-3.6966908,2142,0,1,10185,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,1250000,157.0,1,4,2,40.4253889,-3.6838306,2746,0,1,7962,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,1950000,335.0,0,3,4,40.4652564,-3.7660113,5508,0,0,5821,0,0,1,1,1,0,0,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,495000,168.0,1,3,2,40.4729041,-3.7294718,4012,0,1,2946,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
0.0,1190000,318.0,0,4,3,40.460126,-3.6524543,5358,0,0,3742,0,0,1,1,1,0,0,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
6.0,775000,171.0,1,5,3,40.4528884,-3.6975454,1778,0,1,4532,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,925000,375.0,0,5,5,40.48237,-3.7335811,5116,0,0,2467,0,0,1,1,1,0,0,0,0,0,0,1,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
5.0,420000,91.0,1,2,2,40.4736719,-3.7438969,4716,0,1,4615,0,0,1,1,0,0,0,1,0,0,0,1,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,820000,180.0,1,4,3,40.511026,-3.6521524,9290,0,1,4556,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
2.0,1445000,274.0,1,6,2,40.4372765,-3.6900525,1715,0,1,5274,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,730000,138.0,0,4,2,40.4342808,-3.6946854,1443,0,1,5290,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.0,1290000,185.0,0,4,2,40.4560261,-3.6657738,4144,0,0,6973,0,0,1,1,1,0,0,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
5.0,1600000,250.0,1,4,3,40.4274761,-3.6818891,2756,0,1,6400,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,270000,40.0,1,1,1,40.4260809,-3.7041768,1624,0,1,6750,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
15.0,380000,111.0,1,3,2,40.4658278,-3.6443149,6255,0,1,3423,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
6.0,1100000,183.0,1,3,2,40.4234599,-3.6745648,3518,0,1,6011,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
7.0,850000,110.0,0,2,2,40.44852,-3.6897726,1956,0,1,7727,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
1.0,860000,196.0,1,4,2,40.4328538,-3.6765678,2938,0,1,4388,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,1850000,354.0,1,7,4,40.4281042,-3.6755893,3198,0,1,5226,0,0,1,1,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,2200000,224.0,1,5,2,40.4158879,-3.6933847,3027,0,1,9821,0,0,0,0,0,0,1,0,0,0,0,1,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,116000,44.0,1,2,1,40.4316276,-3.6266151,7118,0,1,2636,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-2.0,-1.0
